GO.ID,Term,Annotated,Significant,Expected,classic
GO:1905207,regulation of cardiocyte differentiation,2,0,0,1.00000
GO:1905208,negative regulation of cardiocyte differ...,2,0,0,1.00000
GO:1905269,positive regulation of chromatin organiz...,2,0,0,1.00000
GO:1905304,regulation of cardiac myofibril assembly,2,0,0,1.00000
GO:1905305,negative regulation of cardiac myofibril...,2,0,0,1.00000
GO:1905818,regulation of chromosome separation,2,0,0,1.00000
GO:1905819,negative regulation of chromosome separa...,2,0,0,1.00000
GO:1990001,inhibition of cysteine-type endopeptidas...,10,0,0.01,1.00000
GO:1990266,neutrophil migration,1,0,0,1.00000
GO:1990426,mitotic recombination-dependent replicat...,1,0,0,1.00000
GO:1990505,mitotic DNA replication maintenance of f...,1,0,0,1.00000
GO:1990709,presynaptic active zone organization,1,0,0,1.00000
GO:1990874,vascular smooth muscle cell proliferatio...,3,0,0,1.00000
GO:1990928,response to amino acid starvation,3,0,0,1.00000
GO:2000026,regulation of multicellular organismal d...,16,0,0.01,1.00000
GO:2000027,regulation of animal organ morphogenesis,2,0,0,1.00000
GO:2000112,regulation of cellular macromolecule bio...,36,0,0.02,1.00000
GO:2000113,negative regulation of cellular macromol...,10,0,0.01,1.00000
GO:2000116,regulation of cysteine-type endopeptidas...,15,0,0.01,1.00000
GO:2000117,negative regulation of cysteine-type end...,10,0,0.01,1.00000
GO:2000136,regulation of cell proliferation involve...,2,0,0,1.00000
GO:2000138,positive regulation of cell proliferatio...,2,0,0,1.00000
GO:2000145,regulation of cell motility,49,0,0.03,1.00000
GO:2000146,negative regulation of cell motility,6,0,0,1.00000
GO:2000147,positive regulation of cell motility,37,0,0.03,1.00000
GO:2000278,regulation of DNA biosynthetic process,1,0,0,1.00000
GO:2000377,regulation of reactive oxygen species me...,3,0,0,1.00000
GO:2000378,negative regulation of reactive oxygen s...,3,0,0,1.00000
GO:2000573,positive regulation of DNA biosynthetic ...,1,0,0,1.00000
GO:2000615,regulation of histone H3-K9 acetylation,2,0,0,1.00000
GO:2000617,positive regulation of histone H3-K9 ace...,2,0,0,1.00000
GO:2000721,positive regulation of transcription fro...,2,0,0,1.00000
GO:2000725,regulation of cardiac muscle cell differ...,2,0,0,1.00000
GO:2000726,negative regulation of cardiac muscle ce...,2,0,0,1.00000
GO:2000756,regulation of peptidyl-lysine acetylatio...,2,0,0,1.00000
GO:2000758,positive regulation of peptidyl-lysine a...,2,0,0,1.00000
GO:2000793,cell proliferation involved in heart val...,2,0,0,1.00000
GO:2000812,regulation of barbed-end actin filament ...,34,0,0.02,1.00000
GO:2000813,negative regulation of barbed-end actin ...,34,0,0.02,1.00000
GO:2000816,negative regulation of mitotic sister ch...,2,0,0,1.00000
GO:2000826,regulation of heart morphogenesis,2,0,0,1.00000
GO:2001023,regulation of response to drug,3,0,0,1.00000
GO:2001025,positive regulation of response to drug,3,0,0,1.00000
GO:2001038,regulation of cellular response to drug,3,0,0,1.00000
GO:2001040,positive regulation of cellular response...,3,0,0,1.00000
GO:2001056,positive regulation of cysteine-type end...,5,0,0,1.00000
GO:2001141,regulation of RNA biosynthetic process,34,0,0.02,1.00000
GO:2001169,regulation of ATP biosynthetic process,1,0,0,1.00000
GO:2001251,negative regulation of chromosome organi...,2,0,0,1.00000
GO:2001252,positive regulation of chromosome organi...,3,0,0,1.00000
